Timestamp,Department,Equipment_Type,Energy_Consumed_kWh,Shift
2024-02-02 13:00:00,Finishing,Compressor,334.64593115158056,Shift A
2024-02-02 14:00:00,Utilities,Motor,269.70695896205535,Shift C
2024-02-02 15:00:00,Utilities,Motor,385.9688953103648,Shift A
2024-02-02 16:00:00,Paper Making,Compressor,399.62576765840595,Shift B
2024-02-02 17:00:00,Pulping,Motor,261.6671706108326,Shift C
2024-02-02 18:00:00,Finishing,Boiler,272.52214320457097,Shift C
2024-02-02 19:00:00,Utilities,Pump,342.9793943489901,Shift C
2024-02-02 20:00:00,Utilities,Compressor,280.64346751052426,Shift A
2024-02-02 21:00:00,Finishing,Compressor,297.7294391033881,Shift A
2024-02-02 22:00:00,Paper Making,Motor,301.26942102712053,Shift B
2024-02-02 23:00:00,Utilities,Compressor,204.0163421901172,Shift C
2024-02-03 00:00:00,Pulping,Boiler,299.3081126952881,Shift C
2024-02-03 01:00:00,Utilities,Motor,265.5136112967913,Shift A
2024-02-03 02:00:00,Pulping,Motor,275.3438588800114,Shift A
2024-02-03 03:00:00,Finishing,Motor,372.1816001734407,Shift B
2024-02-03 04:00:00,Pulping,Motor,237.1746552860372,Shift B
2024-02-03 05:00:00,Finishing,Boiler,340.6602593373989,Shift A
2024-02-03 06:00:00,Pulping,Motor,286.05185348340956,Shift C
2024-02-03 07:00:00,Finishing,Compressor,286.0119915752083,Shift B
2024-02-03 08:00:00,Pulping,Boiler,339.51859480258554,Shift A
2024-02-03 09:00:00,Paper Making,Pump,317.0025647284445,Shift A
2024-02-03 10:00:00,Pulping,Pump,328.53064986097655,Shift C
2024-02-03 11:00:00,Pulping,Compressor,348.40923302664305,Shift A
2024-02-03 12:00:00,Paper Making,Compressor,283.43458084083386,Shift A
2024-02-03 13:00:00,Utilities,Boiler,269.3881632746125,Shift B
2024-02-03 14:00:00,Utilities,Pump,245.7424736721101,Shift A
2024-02-03 15:00:00,Pulping,Pump,258.7294735010522,Shift A
2024-02-03 16:00:00,Paper Making,Pump,447.45472126543626,Shift B
2024-02-03 17:00:00,Pulping,Pump,362.23397903683934,Shift C
2024-02-03 18:00:00,Finishing,Pump,232.44628168959895,Shift C
2024-02-03 19:00:00,Finishing,Motor,233.87710216282147,Shift B
2024-02-03 20:00:00,Pulping,Compressor,324.09330308592456,Shift B
2024-02-03 21:00:00,Utilities,Motor,327.36323986889835,Shift C
2024-02-03 22:00:00,Utilities,Pump,327.4441917658682,Shift C
2024-02-03 23:00:00,Pulping,Boiler,287.25221032231514,Shift C
2024-02-04 00:00:00,Pulping,Boiler,293.727286999855,Shift C
2024-02-04 01:00:00,Finishing,Pump,316.39397620796785,Shift C
2024-02-04 02:00:00,Utilities,Pump,304.2946503146665,Shift B
2024-02-04 03:00:00,Pulping,Boiler,189.03498136262323,Shift A
2024-02-04 04:00:00,Finishing,Motor,288.5100184712403,Shift C
2024-02-04 05:00:00,Utilities,Motor,257.4296782869843,Shift C
2024-02-04 06:00:00,Paper Making,Pump,308.7605709454256,Shift A
2024-02-04 07:00:00,Finishing,Motor,449.2629501301705,Shift A
2024-02-04 08:00:00,Utilities,Boiler,318.3740832737152,Shift A
2024-02-04 09:00:00,Utilities,Motor,284.3235156913801,Shift A
2024-02-04 10:00:00,Finishing,Pump,346.0900750988626,Shift A
2024-02-04 11:00:00,Paper Making,Boiler,324.13439436046065,Shift A
2024-02-04 12:00:00,Finishing,Motor,321.0047245225921,Shift B
2024-02-04 13:00:00,Utilities,Compressor,330.34252966078355,Shift A
2024-02-04 14:00:00,Pulping,Boiler,402.8271782414771,Shift A
2024-02-04 15:00:00,Pulping,Boiler,243.45557823370422,Shift B
2024-02-04 16:00:00,Finishing,Compressor,323.68160384057273,Shift A
2024-02-04 17:00:00,Utilities,Compressor,253.6809435009231,Shift C
2024-02-04 18:00:00,Pulping,Boiler,327.7756323171124,Shift C
2024-02-04 19:00:00,Utilities,Compressor,254.06567442569528,Shift A
2024-02-04 20:00:00,Finishing,Pump,279.1316593197458,Shift B
2024-02-04 21:00:00,Pulping,Pump,285.2455042881047,Shift C
2024-02-04 22:00:00,Utilities,Pump,348.79083596723547,Shift B
2024-02-04 23:00:00,Pulping,Boiler,345.9227221971207,Shift C
2024-02-05 00:00:00,Finishing,Compressor,237.71413117768077,Shift A
2024-02-05 01:00:00,Utilities,Compressor,302.74670554999244,Shift B
2024-02-05 02:00:00,Pulping,Motor,264.5210072625414,Shift B
2024-02-05 03:00:00,Finishing,Motor,237.0747544662333,Shift B
2024-02-05 04:00:00,Pulping,Compressor,289.14914747878146,Shift C
2024-02-05 05:00:00,Pulping,Compressor,284.575860577209,Shift C
2024-02-05 06:00:00,Paper Making,Compressor,421.3358243172761,Shift C
2024-02-05 07:00:00,Paper Making,Boiler,321.6479912680348,Shift A
2024-02-05 08:00:00,Finishing,Compressor,231.11912496228814,Shift C
2024-02-05 09:00:00,Paper Making,Motor,271.76129979145287,Shift A
2024-02-05 10:00:00,Finishing,Boiler,351.0691647714699,Shift B
2024-02-05 11:00:00,Paper Making,Compressor,404.4221386434963,Shift B
2024-02-05 12:00:00,Pulping,Motor,220.70083438810207,Shift A
2024-02-05 13:00:00,Finishing,Boiler,206.00378074304774,Shift C
2024-02-05 14:00:00,Finishing,Compressor,393.5482587685891,Shift A
2024-02-05 15:00:00,Pulping,Compressor,319.4807088685452,Shift B
2024-02-05 16:00:00,Finishing,Compressor,256.58536340618167,Shift B
2024-02-05 17:00:00,Finishing,Boiler,326.73145430612175,Shift A
2024-02-05 18:00:00,Paper Making,Motor,168.21261304915612,Shift C
2024-02-05 19:00:00,Finishing,Motor,300.168775329858,Shift C
2024-02-05 20:00:00,Utilities,Pump,316.39105864215423,Shift A
2024-02-05 21:00:00,Pulping,Compressor,346.2135069768915,Shift A
2024-02-05 22:00:00,Paper Making,Pump,249.30520238537312,Shift C
2024-02-05 23:00:00,Paper Making,Pump,304.28435807016797,Shift B
2024-02-06 00:00:00,Utilities,Motor,253.72876869702063,Shift A
2024-02-06 01:00:00,Pulping,Boiler,312.76918778371584,Shift C
2024-02-06 02:00:00,Pulping,Boiler,255.2326838818488,Shift C
2024-02-06 03:00:00,Paper Making,Motor,279.59495804198895,Shift B
2024-02-06 04:00:00,Finishing,Boiler,250.20923026048854,Shift B
2024-02-06 05:00:00,Paper Making,Pump,332.55681209118285,Shift B
2024-02-06 06:00:00,Pulping,Compressor,342.92255583283327,Shift B
2024-02-06 07:00:00,Utilities,Motor,288.2689715021293,Shift B
2024-02-06 08:00:00,Paper Making,Compressor,301.9118997480014,Shift A
2024-02-06 09:00:00,Pulping,Boiler,227.5704292683228,Shift C
2024-02-06 10:00:00,Paper Making,Compressor,285.01616759966066,Shift A
2024-02-06 11:00:00,Finishing,Boiler,297.48976914791274,Shift A
2024-02-06 12:00:00,Paper Making,Boiler,431.03965455149876,Shift A
2024-02-06 13:00:00,Paper Making,Pump,244.4016487112918,Shift A
2024-02-06 14:00:00,Pulping,Boiler,373.20886193762186,Shift A
2024-02-06 15:00:00,Pulping,Pump,349.8429386732904,Shift B
2024-02-06 16:00:00,Pulping,Pump,314.0318202245068,Shift B
2024-02-06 17:00:00,Paper Making,Pump,387.9310242097567,Shift C
2024-02-06 18:00:00,Finishing,Motor,318.60527363034316,Shift A
2024-02-06 19:00:00,Utilities,Motor,319.45795978339646,Shift C
2024-02-06 20:00:00,Utilities,Boiler,297.34396734912275,Shift B
2024-02-06 21:00:00,Pulping,Pump,361.1784441209314,Shift B
2024-02-06 22:00:00,Pulping,Motor,354.8234616905442,Shift B
2024-02-06 23:00:00,Paper Making,Pump,268.7161356251894,Shift A
2024-02-07 00:00:00,Utilities,Compressor,234.03764027006162,Shift A
2024-02-07 01:00:00,Pulping,Compressor,289.85096813021715,Shift B
2024-02-07 02:00:00,Finishing,Compressor,259.9980717801177,Shift C
2024-02-07 03:00:00,Finishing,Boiler,296.8237712692322,Shift C
2024-02-07 04:00:00,Pulping,Pump,361.87190673420696,Shift B
2024-02-07 05:00:00,Pulping,Compressor,277.1349172456605,Shift C
2024-02-07 06:00:00,Utilities,Motor,297.85883093442123,Shift B
2024-02-07 07:00:00,Utilities,Compressor,302.90113674041976,Shift C
2024-02-07 08:00:00,Paper Making,Compressor,342.4215441102642,Shift B
2024-02-07 09:00:00,Utilities,Compressor,187.65553330076972,Shift C
2024-02-07 10:00:00,Finishing,Boiler,269.6649852617352,Shift A
2024-02-07 11:00:00,Finishing,Motor,310.5641846139736,Shift B
2024-02-07 12:00:00,Pulping,Pump,360.00394782134305,Shift B
2024-02-07 13:00:00,Utilities,Motor,275.40487762468973,Shift C
2024-02-07 14:00:00,Paper Making,Pump,206.1723646979063,Shift B
2024-02-07 15:00:00,Finishing,Boiler,330.9855722983068,Shift B
2024-02-07 16:00:00,Finishing,Boiler,268.23188055871856,Shift B
2024-02-07 17:00:00,Paper Making,Boiler,240.51666704548194,Shift A
2024-02-07 18:00:00,Paper Making,Boiler,268.7827305143388,Shift A
2024-02-07 19:00:00,Finishing,Pump,290.77373211720754,Shift C
2024-02-07 20:00:00,Finishing,Compressor,269.76276677308937,Shift A
2024-02-07 21:00:00,Paper Making,Pump,189.72169714504656,Shift C
2024-02-07 22:00:00,Finishing,Motor,344.8533098443566,Shift A
2024-02-07 23:00:00,Pulping,Boiler,363.7437520639361,Shift C
2024-02-08 00:00:00,Pulping,Boiler,332.5760995669753,Shift A
2024-02-08 01:00:00,Paper Making,Motor,243.11571647875917,Shift A
2024-02-08 02:00:00,Utilities,Pump,289.9254233026241,Shift C
2024-02-08 03:00:00,Paper Making,Compressor,299.6739342385271,Shift B
2024-02-08 04:00:00,Paper Making,Compressor,329.9397194780955,Shift B
2024-02-08 05:00:00,Utilities,Motor,333.41702443590407,Shift A
2024-02-08 06:00:00,Utilities,Compressor,263.2913100610752,Shift C
2024-02-08 07:00:00,Utilities,Pump,304.099777820678,Shift B
2024-02-08 08:00:00,Pulping,Pump,322.86402023076204,Shift C
2024-02-08 09:00:00,Finishing,Motor,372.7911161073383,Shift B
2024-02-08 10:00:00,Pulping,Pump,335.22532699123616,Shift C
2024-02-08 11:00:00,Finishing,Boiler,339.45283436877594,Shift A
2024-02-08 12:00:00,Pulping,Motor,304.19133139646806,Shift C
2024-02-08 13:00:00,Finishing,Pump,370.5229572601752,Shift B
2024-02-08 14:00:00,Pulping,Motor,320.4881397979749,Shift A
2024-02-08 15:00:00,Utilities,Compressor,256.9456044913215,Shift C
2024-02-08 16:00:00,Paper Making,Pump,370.16849850625954,Shift B
2024-02-08 17:00:00,Pulping,Boiler,334.8951636269514,Shift A
2024-02-08 18:00:00,Finishing,Pump,277.84779894357587,Shift C
2024-02-08 19:00:00,Utilities,Motor,276.02535163003785,Shift B
2024-02-08 20:00:00,Pulping,Motor,314.8287772570381,Shift C
2024-02-08 21:00:00,Pulping,Pump,323.1592397633792,Shift C
2024-02-08 22:00:00,Utilities,Boiler,309.8646132815603,Shift A
2024-02-08 23:00:00,Pulping,Boiler,315.56543367214425,Shift A
2024-02-09 00:00:00,Paper Making,Boiler,384.997868728819,Shift B
2024-02-09 01:00:00,Pulping,Motor,353.57715761174427,Shift A
2024-02-09 02:00:00,Paper Making,Pump,309.53177956325123,Shift B
2024-02-09 03:00:00,Paper Making,Compressor,347.06552903837417,Shift C
2024-02-09 04:00:00,Utilities,Motor,248.37380482362303,Shift C
2024-02-09 05:00:00,Pulping,Boiler,319.89635249734044,Shift B
2024-02-09 06:00:00,Utilities,Pump,390.4653174866555,Shift C
2024-02-09 07:00:00,Pulping,Boiler,289.0977052303813,Shift A
2024-02-09 08:00:00,Pulping,Compressor,257.61830356904574,Shift C
2024-02-09 09:00:00,Finishing,Boiler,267.39555557034697,Shift A
2024-02-09 10:00:00,Pulping,Boiler,245.5183481328806,Shift B
2024-02-09 11:00:00,Utilities,Compressor,260.7619045936148,Shift B
2024-02-09 12:00:00,Paper Making,Pump,281.47459507049854,Shift C
2024-02-09 13:00:00,Pulping,Motor,229.7216490410679,Shift C
2024-02-09 14:00:00,Finishing,Pump,300.78091669748017,Shift A
2024-02-09 15:00:00,Utilities,Compressor,345.11385868933235,Shift A
2024-02-09 16:00:00,Pulping,Boiler,254.61219099265398,Shift C
2024-02-09 17:00:00,Utilities,Pump,375.9641961820885,Shift C
2024-02-09 18:00:00,Finishing,Motor,325.53960442637975,Shift B
2024-02-09 19:00:00,Finishing,Compressor,351.52902928120284,Shift B
2024-02-09 20:00:00,Utilities,Pump,267.1082723073931,Shift B
2024-02-09 21:00:00,Pulping,Motor,342.72626135333076,Shift C
2024-02-09 22:00:00,Paper Making,Compressor,245.40330498023434,Shift C
2024-02-09 23:00:00,Finishing,Motor,344.5123750418254,Shift C
2024-02-10 00:00:00,Pulping,Compressor,308.59196698967656,Shift B
2024-02-10 01:00:00,Pulping,Boiler,327.6625609992392,Shift C
2024-02-10 02:00:00,Paper Making,Pump,241.22026971875744,Shift A
2024-02-10 03:00:00,Finishing,Motor,255.24650788616975,Shift C
2024-02-10 04:00:00,Finishing,Compressor,329.8614109126692,Shift C
2024-02-10 05:00:00,Pulping,Motor,252.58259978878996,Shift C
2024-02-10 06:00:00,Pulping,Motor,323.16031460495617,Shift C
2024-02-10 07:00:00,Paper Making,Pump,231.6431096769877,Shift C
2024-02-10 08:00:00,Paper Making,Boiler,342.4087106333334,Shift A
2024-02-10 09:00:00,Finishing,Motor,238.37383426157453,Shift A
2024-02-10 10:00:00,Utilities,Compressor,327.6149968839762,Shift C
2024-02-10 11:00:00,Finishing,Compressor,331.2815466823,Shift B
2024-02-10 12:00:00,Pulping,Boiler,265.1614090785213,Shift C
2024-02-10 13:00:00,Finishing,Compressor,329.10132835423633,Shift C
2024-02-10 14:00:00,Utilities,Boiler,313.0221131666778,Shift C
2024-02-10 15:00:00,Paper Making,Compressor,273.0579071903631,Shift B
2024-02-10 16:00:00,Utilities,Pump,249.57226579618958,Shift B
2024-02-10 17:00:00,Utilities,Motor,201.86871541637106,Shift B
2024-02-10 18:00:00,Utilities,Pump,317.48250236498467,Shift A
2024-02-10 19:00:00,Paper Making,Motor,221.75986143189726,Shift B
2024-02-10 20:00:00,Utilities,Motor,304.7672099720654,Shift A
2024-02-10 21:00:00,Utilities,Motor,286.8275891958875,Shift A
2024-02-10 22:00:00,Utilities,Pump,333.9571387719098,Shift B
2024-02-10 23:00:00,Pulping,Motor,284.8977250255068,Shift B
2024-02-11 00:00:00,Utilities,Pump,283.52761068264545,Shift B
2024-02-11 01:00:00,Paper Making,Boiler,336.59353521441477,Shift A
2024-02-11 02:00:00,Utilities,Compressor,316.75290145420587,Shift C
2024-02-11 03:00:00,Utilities,Compressor,315.80779785913893,Shift B
2024-02-11 04:00:00,Paper Making,Motor,323.4633794904263,Shift B
2024-02-11 05:00:00,Utilities,Pump,223.2213938396447,Shift B
2024-02-11 06:00:00,Paper Making,Compressor,337.8394339993491,Shift A
2024-02-11 07:00:00,Utilities,Pump,330.62343970068014,Shift A
2024-02-11 08:00:00,Paper Making,Pump,249.16584357117515,Shift C
2024-02-11 09:00:00,Utilities,Motor,287.7959763162899,Shift B
2024-02-11 10:00:00,Utilities,Compressor,298.03463561861844,Shift A
2024-02-11 11:00:00,Pulping,Motor,293.2751607799134,Shift C
2024-02-11 12:00:00,Pulping,Motor,316.6929983284267,Shift B
2024-02-11 13:00:00,Utilities,Compressor,371.5683390915592,Shift A
2024-02-11 14:00:00,Utilities,Compressor,354.08833638364143,Shift B
2024-02-11 15:00:00,Finishing,Boiler,234.3890403284297,Shift B
2024-02-11 16:00:00,Paper Making,Boiler,331.1034995153024,Shift A
2024-02-11 17:00:00,Finishing,Pump,366.4466659767705,Shift A
2024-02-11 18:00:00,Pulping,Compressor,319.3404260344601,Shift A
2024-02-11 19:00:00,Pulping,Boiler,354.54902125929834,Shift B
2024-02-11 20:00:00,Pulping,Pump,400.61352228503824,Shift B
2024-02-11 21:00:00,Pulping,Pump,351.1854773053491,Shift C
2024-02-11 22:00:00,Utilities,Pump,312.46542978208646,Shift B
2024-02-11 23:00:00,Pulping,Boiler,352.2544237042377,Shift A
2024-02-12 00:00:00,Utilities,Compressor,307.24439165484455,Shift B
2024-02-12 01:00:00,Utilities,Motor,301.19515216424776,Shift C
2024-02-12 02:00:00,Pulping,Pump,282.4292882143134,Shift C
2024-02-12 03:00:00,Pulping,Boiler,378.1706679416054,Shift A
2024-02-12 04:00:00,Paper Making,Boiler,259.07856670289993,Shift A
2024-02-12 05:00:00,Finishing,Motor,376.61838623390577,Shift C
2024-02-12 06:00:00,Pulping,Motor,324.9932061870186,Shift C
2024-02-12 07:00:00,Paper Making,Boiler,230.03469125990293,Shift C
2024-02-12 08:00:00,Paper Making,Compressor,318.3824646495711,Shift A
2024-02-12 09:00:00,Finishing,Motor,194.9986746174188,Shift C
2024-02-12 10:00:00,Utilities,Boiler,331.2754008415518,Shift C
2024-02-12 11:00:00,Pulping,Motor,344.26157414944953,Shift A
2024-02-12 12:00:00,Finishing,Compressor,270.3822022173973,Shift B
2024-02-12 13:00:00,Pulping,Pump,306.1773847977791,Shift B
2024-02-12 14:00:00,Paper Making,Motor,397.7078716875143,Shift C
2024-02-12 15:00:00,Paper Making,Compressor,274.7126647869032,Shift B
2024-02-12 16:00:00,Utilities,Boiler,247.05462064716997,Shift B
2024-02-12 17:00:00,Paper Making,Motor,374.08317012312995,Shift B
2024-02-12 18:00:00,Paper Making,Motor,398.12935952653976,Shift B
2024-02-12 19:00:00,Finishing,Boiler,300.18478359239236,Shift C
2024-02-12 20:00:00,Pulping,Pump,350.5731517704178,Shift B
2024-02-12 21:00:00,Pulping,Boiler,367.07379577654405,Shift B
2024-02-12 22:00:00,Finishing,Motor,262.8757883730808,Shift A
2024-02-12 23:00:00,Utilities,Boiler,275.7347082316066,Shift C
2024-02-13 00:00:00,Pulping,Compressor,361.54372565773673,Shift A
2024-02-13 01:00:00,Paper Making,Boiler,384.25071393542544,Shift A
2024-02-13 02:00:00,Pulping,Motor,328.14404300871774,Shift C
2024-02-13 03:00:00,Paper Making,Boiler,256.0092823248973,Shift B
2024-02-13 04:00:00,Utilities,Pump,399.353055584972,Shift A
2024-02-13 05:00:00,Finishing,Boiler,273.45145510940176,Shift C
2024-02-13 06:00:00,Pulping,Pump,283.2431109414274,Shift B
2024-02-13 07:00:00,Finishing,Compressor,317.1168917244811,Shift C
2024-02-13 08:00:00,Pulping,Pump,377.70802103573874,Shift A
2024-02-13 09:00:00,Paper Making,Boiler,342.6987988276112,Shift B
2024-02-13 10:00:00,Finishing,Motor,320.7432750180955,Shift B
2024-02-13 11:00:00,Pulping,Pump,323.16442650590534,Shift C
2024-02-13 12:00:00,Paper Making,Compressor,302.17573343217333,Shift B
2024-02-13 13:00:00,Finishing,Pump,327.9069757259253,Shift A
2024-02-13 14:00:00,Finishing,Pump,173.52199611528485,Shift A
2024-02-13 15:00:00,Pulping,Pump,285.1696270465101,Shift A
2024-02-13 16:00:00,Pulping,Compressor,312.06609674583905,Shift C
2024-02-13 17:00:00,Pulping,Boiler,242.44929581902466,Shift B
2024-02-13 18:00:00,Paper Making,Pump,319.316165890578,Shift B
2024-02-13 19:00:00,Pulping,Pump,289.77643895069394,Shift B
2024-02-13 20:00:00,Finishing,Motor,387.7737849157745,Shift A
2024-02-13 21:00:00,Finishing,Compressor,378.6509862607428,Shift B
2024-02-13 22:00:00,Pulping,Pump,276.70972154409185,Shift A
2024-02-13 23:00:00,Pulping,Compressor,292.45811442166524,Shift B
2024-02-14 00:00:00,Utilities,Pump,296.3026217195804,Shift A
2024-02-14 01:00:00,Finishing,Boiler,277.41702619201885,Shift B
2024-02-14 02:00:00,Paper Making,Boiler,309.7512492014063,Shift C
2024-02-14 03:00:00,Utilities,Pump,262.0858965556205,Shift C
2024-02-14 04:00:00,Pulping,Boiler,243.4692332531237,Shift A
2024-02-14 05:00:00,Pulping,Pump,331.13556119501345,Shift A
2024-02-14 06:00:00,Finishing,Boiler,331.4764792110905,Shift B
2024-02-14 07:00:00,Pulping,Motor,259.7842120170004,Shift B
2024-02-14 08:00:00,Paper Making,Motor,344.76777153813,Shift C
2024-02-14 09:00:00,Finishing,Motor,268.4211135417334,Shift B
2024-02-14 10:00:00,Pulping,Compressor,312.65826190189904,Shift A
2024-02-14 11:00:00,Finishing,Compressor,341.0172006306228,Shift A
2024-02-14 12:00:00,Pulping,Motor,298.3193717648144,Shift A
2024-02-14 13:00:00,Pulping,Compressor,322.7370456070567,Shift A
2024-02-14 14:00:00,Pulping,Boiler,274.1785178056214,Shift A
2024-02-14 15:00:00,Paper Making,Pump,290.17667082859515,Shift C
2024-02-14 16:00:00,Paper Making,Pump,289.707028455983,Shift C
2024-02-14 17:00:00,Finishing,Pump,262.67108267298806,Shift A
2024-02-14 18:00:00,Pulping,Motor,291.1612918442109,Shift B
2024-02-14 19:00:00,Pulping,Compressor,222.56908505681267,Shift A
2024-02-14 20:00:00,Paper Making,Boiler,275.44231264289476,Shift C
2024-02-14 21:00:00,Pulping,Boiler,285.7562253315165,Shift A
2024-02-14 22:00:00,Paper Making,Motor,287.19101237523097,Shift C
2024-02-14 23:00:00,Pulping,Boiler,287.92512770646107,Shift C
2024-02-15 00:00:00,Finishing,Boiler,296.91179000699356,Shift A
2024-02-15 01:00:00,Pulping,Boiler,323.9720759043032,Shift A
2024-02-15 02:00:00,Pulping,Boiler,343.72585370662614,Shift B
2024-02-15 03:00:00,Utilities,Compressor,267.51173865758665,Shift C
2024-02-15 04:00:00,Paper Making,Boiler,239.83995723054278,Shift B
2024-02-15 05:00:00,Pulping,Pump,247.89777938784485,Shift A
2024-02-15 06:00:00,Pulping,Motor,275.63985394025366,Shift C
2024-02-15 07:00:00,Utilities,Compressor,282.40393410917454,Shift B
2024-02-15 08:00:00,Utilities,Boiler,261.50019669012715,Shift B
2024-02-15 09:00:00,Paper Making,Compressor,235.19416678750528,Shift B
2024-02-15 10:00:00,Utilities,Boiler,277.19395862629057,Shift A
2024-02-15 11:00:00,Finishing,Pump,309.07133100569854,Shift A
2024-02-15 12:00:00,Utilities,Motor,329.7514732917782,Shift A
2024-02-15 13:00:00,Finishing,Boiler,272.12884734458396,Shift C
2024-02-15 14:00:00,Paper Making,Boiler,279.3501088928283,Shift A
2024-02-15 15:00:00,Paper Making,Boiler,253.66508455763446,Shift C
2024-02-15 16:00:00,Paper Making,Boiler,298.4280414812612,Shift B
2024-02-15 17:00:00,Paper Making,Motor,257.57856829045926,Shift B
2024-02-15 18:00:00,Paper Making,Motor,328.65639066206,Shift A
2024-02-15 19:00:00,Finishing,Pump,210.70667540329444,Shift B
2024-02-15 20:00:00,Finishing,Motor,282.0185163773769,Shift A
2024-02-15 21:00:00,Paper Making,Boiler,315.0553669595871,Shift C
2024-02-15 22:00:00,Utilities,Pump,309.1917258161252,Shift B
2024-02-15 23:00:00,Pulping,Pump,434.65168319902483,Shift A
2024-02-16 00:00:00,Paper Making,Pump,317.4900012283954,Shift B
2024-02-16 01:00:00,Utilities,Boiler,249.7972701578995,Shift B
2024-02-16 02:00:00,Pulping,Compressor,295.2267876455463,Shift A
2024-02-16 03:00:00,Paper Making,Boiler,211.18768332667742,Shift B
2024-02-16 04:00:00,Paper Making,Motor,295.97001253516197,Shift B
2024-02-16 05:00:00,Finishing,Motor,258.3471971499621,Shift B
2024-02-16 06:00:00,Pulping,Boiler,345.7695137780081,Shift B
2024-02-16 07:00:00,Pulping,Boiler,272.52298627022327,Shift C
2024-02-16 08:00:00,Utilities,Pump,294.16170421023764,Shift B
2024-02-16 09:00:00,Finishing,Boiler,268.22210792977984,Shift B
2024-02-16 10:00:00,Finishing,Pump,386.9425675926666,Shift A
2024-02-16 11:00:00,Finishing,Motor,283.9378616941044,Shift C
2024-02-16 12:00:00,Finishing,Pump,391.6278521739601,Shift A
2024-02-16 13:00:00,Pulping,Boiler,340.7075881059133,Shift A
2024-02-16 14:00:00,Pulping,Motor,324.1033363667693,Shift A
2024-02-16 15:00:00,Paper Making,Compressor,318.436657365876,Shift C
2024-02-16 16:00:00,Paper Making,Pump,319.68986491081256,Shift A
2024-02-16 17:00:00,Finishing,Motor,203.61637103271948,Shift A
2024-02-16 18:00:00,Finishing,Pump,286.0558302924622,Shift A
2024-02-16 19:00:00,Finishing,Motor,342.2578985592161,Shift B
2024-02-16 20:00:00,Paper Making,Motor,297.55514082629475,Shift A
2024-02-16 21:00:00,Utilities,Pump,229.74050765982125,Shift C
2024-02-16 22:00:00,Utilities,Compressor,297.37977747112654,Shift C
2024-02-16 23:00:00,Paper Making,Motor,385.2052758127746,Shift B
2024-02-17 00:00:00,Paper Making,Motor,362.344585776736,Shift C
2024-02-17 01:00:00,Paper Making,Motor,296.8997995316984,Shift C
2024-02-17 02:00:00,Paper Making,Compressor,347.5724638529043,Shift B
2024-02-17 03:00:00,Paper Making,Compressor,281.6746489815974,Shift A
2024-02-17 04:00:00,Paper Making,Boiler,214.80642065866405,Shift B
2024-02-17 05:00:00,Finishing,Pump,253.77670059352226,Shift A
2024-02-17 06:00:00,Finishing,Compressor,378.1444384254099,Shift A
2024-02-17 07:00:00,Finishing,Pump,286.3003459085348,Shift C
2024-02-17 08:00:00,Finishing,Boiler,287.8308010312491,Shift B
2024-02-17 09:00:00,Paper Making,Pump,285.00809018625597,Shift C
2024-02-17 10:00:00,Utilities,Compressor,395.2068294786503,Shift C
2024-02-17 11:00:00,Pulping,Pump,381.29794576810315,Shift A
2024-02-17 12:00:00,Paper Making,Compressor,410.9390116724067,Shift C
2024-02-17 13:00:00,Pulping,Pump,292.04773947999746,Shift B
2024-02-17 14:00:00,Utilities,Compressor,314.78122443735475,Shift C
2024-02-17 15:00:00,Finishing,Compressor,224.16787252896046,Shift C
2024-02-17 16:00:00,Utilities,Pump,373.8467213059137,Shift A
2024-02-17 17:00:00,Paper Making,Boiler,241.61102243660326,Shift B
2024-02-17 18:00:00,Finishing,Motor,310.83877818813147,Shift C
2024-02-17 19:00:00,Paper Making,Boiler,245.1348736183578,Shift A
2024-02-17 20:00:00,Finishing,Pump,270.5566586630652,Shift C
2024-02-17 21:00:00,Pulping,Boiler,258.13687844751496,Shift B
2024-02-17 22:00:00,Pulping,Compressor,269.6062369662091,Shift C
2024-02-17 23:00:00,Pulping,Motor,273.04386484255105,Shift C
2024-02-18 00:00:00,Utilities,Pump,272.58656025374614,Shift A
2024-02-18 01:00:00,Paper Making,Pump,341.6666955890154,Shift C
2024-02-18 02:00:00,Utilities,Pump,244.756860346874,Shift A
2024-02-18 03:00:00,Pulping,Motor,311.02707135069335,Shift B
2024-02-18 04:00:00,Paper Making,Compressor,360.8979576152779,Shift C
2024-02-18 05:00:00,Pulping,Pump,274.3401817743302,Shift B
2024-02-18 06:00:00,Utilities,Boiler,264.1040554626199,Shift B
2024-02-18 07:00:00,Utilities,Pump,288.47376874098745,Shift C
2024-02-18 08:00:00,Utilities,Pump,358.9862604180355,Shift A
2024-02-18 09:00:00,Pulping,Pump,309.7053815476679,Shift B
2024-02-18 10:00:00,Paper Making,Pump,273.4392852696201,Shift B
2024-02-18 11:00:00,Paper Making,Compressor,324.193832559402,Shift C
2024-02-18 12:00:00,Pulping,Boiler,244.88539250817882,Shift C
2024-02-18 13:00:00,Paper Making,Compressor,334.0679755221474,Shift C
2024-02-18 14:00:00,Pulping,Boiler,320.4303653850884,Shift C
2024-02-18 15:00:00,Paper Making,Pump,284.6095764430558,Shift C
2024-02-18 16:00:00,Finishing,Motor,258.07071007763847,Shift C
2024-02-18 17:00:00,Finishing,Compressor,255.66595388582715,Shift A
2024-02-18 18:00:00,Utilities,Motor,326.7408668172955,Shift B
2024-02-18 19:00:00,Finishing,Compressor,361.4490251244531,Shift A
